id,created_at,text
1369398993336295436,2021-03-09 21:25:36,"b""RT @DrEricHadinata: Why haven't I heard any outrage over the fact that the Federal Government awarded @healthengine the sole contract for t\xe2\x80\xa6"""
1369398980359159810,2021-03-09 21:25:33,b'via @PerilOfAfrica #Americas #World Red states lagging behind on Covid vaccination rate \xe2\x80\x93 with lockdown-lifted Texa\xe2\x80\xa6 https://t.co/rtdUivM3cC'
1369398968170512388,2021-03-09 21:25:30,"b""RT @mjrowland68: NSW Premier @GladysB says Australia needs to adjust its thinking on COVID, and end the 'fascination' with single cases now\xe2\x80\xa6"""
1369398958091558917,2021-03-09 21:25:28,b'RT @simondolan: 456 U.K. deaths so far immediately after having \xe2\x80\x98vaccines\xe2\x80\x99\n\nMHRA has received 212 UK reports of suspected ADRs to the Pfize\xe2\x80\xa6'
1369398945621962753,2021-03-09 21:25:25,b'RT @dexdigi: A historically black institution in South Los Angeles is now a major COVID vaccination hub. We talked to the doctor who runs t\xe2\x80\xa6'
1369398942987862019,2021-03-09 21:25:24,b'RT @CarmanBroderick: HEADS UP \xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f\n\nSIGN UP and JOIN @BetoORourke for the\nVACCINATION REGISTRATION PHONE BANK\n\nCall Texans to make sure t\xe2\x80\xa6'
1369398941507289096,2021-03-09 21:25:24,"b""RT @DrEricHadinata: Why haven't I heard any outrage over the fact that the Federal Government awarded @healthengine the sole contract for t\xe2\x80\xa6"""
1369398927343165447,2021-03-09 21:25:21,b'RT @NYGovCuomo: Vaccination Update:\n \n19.4% of New Yorkers have received at least one vaccine dose and 9.6% have completed their vaccine se\xe2\x80\xa6'
1369398918858080269,2021-03-09 21:25:19,"b'RT @OrangeCoFL: Upcoming: FEMA COVID-19 vaccination satellite location. This Thursday, March 11 through March 13. 9 a.m. to 5 p.m. Walk-ups\xe2\x80\xa6'"
1369398918681919491,2021-03-09 21:25:19,"b""RT @DrEricHadinata: Why haven't I heard any outrage over the fact that the Federal Government awarded @healthengine the sole contract for t\xe2\x80\xa6"""
1369398910196850693,2021-03-09 21:25:17,b'RT @DMHospitalPune: Covid vaccination \xe2\x80\x93 Deenanath Mangeshkar Hospital\n\nThose citizens who have registered their names on the COVIN app\nand\xe2\x80\xa6'
1369398907722215424,2021-03-09 21:25:16,b'RT @OurWorldInData: In our COVID vaccination dataset we have counted almost 8 million vaccinations every day.\n(This is the daily average ov\xe2\x80\xa6'
1369398901132918789,2021-03-09 21:25:14,"b'RT @Nick_Tripoli: It is now 3/9 &amp; Texas has yet to emerge from the bottom 5 of US states in terms of 1st dose vaccine per capita. NJ, CA, N\xe2\x80\xa6'"
1369398884296966144,2021-03-09 21:25:10,b'RT @tbnewswatch: Thunder Bay frontline officers receive first dose of COVID-19 vaccination #tbay https://t.co/c0PnpSesn5'
1369398873400225792,2021-03-09 21:25:08,"b""Gov. Tony Evers toured La Crosse's community vaccination clinic on opening day Tuesday, visiting the site at UW-La\xe2\x80\xa6 https://t.co/V7Zb88PCOb"""
1369398870464159756,2021-03-09 21:25:07,b'As part of its social responsibility and as a continuation of its strategy to expand vaccination scope and achieve\xe2\x80\xa6 https://t.co/76ge5XwxS0'
1369398863820382210,2021-03-09 21:25:05,b'@MartianPontiac @karynpalminteri @michaelmina_lab I agree Zero covid is not likely. I guess I am just really hoping\xe2\x80\xa6 https://t.co/v5YI7DbTcz'
1369398851552051210,2021-03-09 21:25:03,"b'""I think I dialled over 400 times"": Woman frustrated by VCH COVID-19 vaccination booking system\xe2\x80\xa6 https://t.co/KbkyXiiLgY'"
1369398850721624075,2021-03-09 21:25:02,"b'#LincolnON, residents over the age of 80 that have stayed overnight at a Niagara Health site in the last 6 months m\xe2\x80\xa6 https://t.co/H6DTgsvsS1'"
1369398837593391111,2021-03-09 21:24:59,b'RT @CarmanBroderick: HEADS UP \xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f\n\nSIGN UP and JOIN @BetoORourke for the\nVACCINATION REGISTRATION PHONE BANK\n\nCall Texans to make sure t\xe2\x80\xa6'
1369398836947484672,2021-03-09 21:24:59,"b""RT @Titans: Nissan Stadium to host Metro Nashville's largest one-day COVID vaccination effort on March 20\n\n@NissanStadium \xf0\x9f\x92\x89\xf0\x9f\x8f\x9f \xc2\xbb https://t.co\xe2\x80\xa6"""
1369398815300653059,2021-03-09 21:24:54,"b'RT @OrangeCoFL: Upcoming: FEMA COVID-19 vaccination satellite location. This Thursday, March 11 through March 13. 9 a.m. to 5 p.m. Walk-ups\xe2\x80\xa6'"
1369398803313332224,2021-03-09 21:24:51,b'RT @EuropeLiver: ELPA is proud that is part of @CovidHep registery \n#Covid_19 Vaccination in Patients with LiverDisease @hans_kluge @SKyria\xe2\x80\xa6'
1369398801321066502,2021-03-09 21:24:51,b'RT @FEMARegion6: Thank you to the soldiers from @FortRiley for their continued support in helping us &amp; our partners @DCHHS to administer th\xe2\x80\xa6'
1369398796967419909,2021-03-09 21:24:50,"b'RT @WSJ: In the past, politicians and public health officials worked across federal and local government to get shots into arms. Why is the\xe2\x80\xa6'"
1369398791615430657,2021-03-09 21:24:48,"b""RT @EuropeLiver: #Covid_19 Vaccination in Patients with #LiverDisease @EASLnews\n\xf0\x9f\x91\x89Who should be vaccinated? it's not a question we need to V\xe2\x80\xa6"""
1369398761227698182,2021-03-09 21:24:41,"b'RT @toluogunlesi: \xe2\x80\x9cAuwal Musa, a medical doctor &amp; coordinator of Sokoto COVID-19 volunteer programme, told TheCable that patients have choi\xe2\x80\xa6'"
1369398759541637130,2021-03-09 21:24:41,b'RT @JohnMorina2: @cliff_grieve Adverse Incident Reports Show 966 Deaths Following Vaccination for COVID-19 in the USA and that is just deat\xe2\x80\xa6'
1369398748653248519,2021-03-09 21:24:38,"b'RT @OrangeCoFL: Upcoming: FEMA COVID-19 vaccination satellite location. This Thursday, March 11 through March 13. 9 a.m. to 5 p.m. Walk-ups\xe2\x80\xa6'"
1369398745033547780,2021-03-09 21:24:37,"b""RT @Reuters_Health: Australia Prime Minister Scott Morrison said he remained optimistic the country's COVID-19 vaccination drive would fini\xe2\x80\xa6"""
1369398732610039818,2021-03-09 21:24:34,b'I still find it astonishing that those who are otherwise quite critical of the Government but who support mass Covi\xe2\x80\xa6 https://t.co/3t89twDXbW'
1369398729548120065,2021-03-09 21:24:33,"b'RT @abc7breaking: #Breaking -- University Medical Center of El Paso said it will hold appointment registration TODAY at 6 p.m. for 5,000 fi\xe2\x80\xa6'"
1369398726977060870,2021-03-09 21:24:33,b'RT @globalfirstnews: What you need to know about COVID-19 in B.C. for March 8 - https://t.co/9tM0OWew81: Starting at 7 a.m. Monday health a\xe2\x80\xa6'
1369398713945317386,2021-03-09 21:24:30,b'RT @nprpolitics: The U.S. is currently administering over 2.1 million coronavirus vaccine shots a day.\n\nUse our tracker to find out how you\xe2\x80\xa6'
1369398692592095247,2021-03-09 21:24:25,"b'@ChrisDokish Didn\xe2\x80\x99t get to watch (I was getting my first COVID vaccination at Heinz Field), the box score looks very strange'"
1369398592427921410,2021-03-09 21:24:01,"b'RT @OrangeCoFL: Upcoming: FEMA COVID-19 vaccination satellite location. This Thursday, March 11 through March 13. 9 a.m. to 5 p.m. Walk-ups\xe2\x80\xa6'"
1369398580109271044,2021-03-09 21:23:58,"b'Covid scare is really something, my chest hurts and the first thing that came to mind was COVID!!! \n\nGod abeg, this\xe2\x80\xa6 https://t.co/yRu1sPgwlO'"
1369398574623186946,2021-03-09 21:23:57,"b'RT @SenatorSaval: Attention South Philly residents! Opening next week, two new COVID-19 vaccination sites: EOM Athletic Association at 144\xe2\x80\xa6'"
1369398550598148109,2021-03-09 21:23:51,b'RT @WesthoughtonPCN: Dr Matta addresses some FAQ about the Covid Vaccination Process in Westhoughton.  Thank you Dr Matta for keeping us in\xe2\x80\xa6'
1369398499012472842,2021-03-09 21:23:39,"b'RT @MaineCAHC: The Maine Department of Health and Human Services (DHHS) announced today a new, free option for Maine people who need a ride\xe2\x80\xa6'"
1369398496722382849,2021-03-09 21:23:38,"b'Happy #TechTipTuesday! If you\xe2\x80\x99ve been lucky enough to receive your COVID-19 vaccine already, be careful what you po\xe2\x80\xa6 https://t.co/F3ln7WgGSh'"
1369398495921254409,2021-03-09 21:23:38,"b'Happy #TechTipTuesday! If you\xe2\x80\x99ve been lucky enough to receive your COVID-19 vaccine already, be careful what you po\xe2\x80\xa6 https://t.co/daXoCQQVqd'"
1369398493106802695,2021-03-09 21:23:37,b'I just got an email confirming my covid vaccination next week. uwu'
1369398487129980929,2021-03-09 21:23:36,b'2) A number of them have started new projects specifically dedicated to this\n\n3) Disinformation around COVID-19 vac\xe2\x80\xa6 https://t.co/pw5R7tUW8j'
1369398484554706945,2021-03-09 21:23:35,b'IMPORTANT COVID VACCINE UPDATE: Hines VA is now vaccinating ALL VETERANS. Please call 708-202-2707 or 708-202-7000\xe2\x80\xa6 https://t.co/TEiameCOrz'
1369398468746371082,2021-03-09 21:23:31,b'RT @jillastark: I know there\xe2\x80\x99s a bit going on in Canberra but we need serious scrutiny of the vaccination rollout. The PM promised 4 millio\xe2\x80\xa6'
1369398467504771077,2021-03-09 21:23:31,"b'Upcoming: FEMA COVID-19 vaccination satellite location. This Thursday, March 11 through March 13. 9 a.m. to 5 p.m.\xe2\x80\xa6 https://t.co/NpRAzaHBNp'"
1369398466917638146,2021-03-09 21:23:31,b'RT @iamaryee: Ashanti Region : All harzadous waste being generated from the ongoing Covid-19 vaccination exercise at the various centres is\xe2\x80\xa6'
1369398454422802434,2021-03-09 21:23:28,"b'I have now reached the age group eligible for Covid vaccination, so I\xe2\x80\x99ve booked both appointments, first one at Eps\xe2\x80\xa6 https://t.co/8Y1UCrLKuE'"
1369398437150654465,2021-03-09 21:23:24,b'RT @florenceella: @WeLDnurses Hopefully seasonal vaccination clinics can be set up just like Covid ones! #WeLDNs'
1369398397954895879,2021-03-09 21:23:14,"b'RT @abc7breaking: #Breaking -- University Medical Center of El Paso said it will hold appointment registration TODAY at 6 p.m. for 5,000 fi\xe2\x80\xa6'"
1369398389956370437,2021-03-09 21:23:13,b'RT @LilyPee1: The Covid-19 vaccination is still ongoing and @zoompak and @ZoomlionLtd  is ready for the medical wastes\n#MedicalWasteManagem\xe2\x80\xa6'
1369398373619535880,2021-03-09 21:23:09,"b""RT @MarkLevineNYC: Places NYC needs to expand covid vaccination:\n* Non-chain pharmacies\n* Private doctor's offices\n* Door-to-door for the h\xe2\x80\xa6"""
1369398367403573257,2021-03-09 21:23:07,b'RT @MaxCRoser: Chile is now vaccinating even faster than in previous weeks. \n\nIn the last 7 days Chile vaccinated on average 1.1% of the po\xe2\x80\xa6'
1369398366828957703,2021-03-09 21:23:07,"b'We got our first COVID vaccination shot today, yay!'"
1369398357194649601,2021-03-09 21:23:05,b'RT @NPR: About 18.1% of the U.S. has now received at least one dose of COVID-19 vaccine. The country is currently administering over 2.1 mi\xe2\x80\xa6'
1369398325846417408,2021-03-09 21:22:57,b'RT @LizHIVHep: Good news about T-cell immunity against #SARSCoV2 after natural infection &amp; vaccination from Julie McElrath of @fredhutch. S\xe2\x80\xa6'
1369398322704814084,2021-03-09 21:22:56,b'RT @MaxCRoser: Chile is now vaccinating even faster than in previous weeks. \n\nIn the last 7 days Chile vaccinated on average 1.1% of the po\xe2\x80\xa6'
1369398311183147014,2021-03-09 21:22:54,"b'RT @WalterAlcornFFX: . @WTOP reports a new mass vaccination site is opening soon in Alexandria, which will be able to administer thousands\xe2\x80\xa6'"
1369398307160813578,2021-03-09 21:22:53,b'RT @jillastark: I know there\xe2\x80\x99s a bit going on in Canberra but we need serious scrutiny of the vaccination rollout. The PM promised 4 millio\xe2\x80\xa6'
1369398288068317184,2021-03-09 21:22:48,"b'In-Clinic Vaccination RN - Hollister, CA https://t.co/yzCcj3Z1tK'"
1369398266840944643,2021-03-09 21:22:43,"b'RT @NHSDDCCG: If you have a chronic kidney condition you may soon be invited for a Covid-19 vaccination. Please be patient, and wait for yo\xe2\x80\xa6'"
1369398248729939977,2021-03-09 21:22:39,"b'RT @WeLDnurses: No question that COVID has changed the world, so how might it have changed how we think about other seasonal vaccination?\xe2\x80\xa6'"
1369398248239226880,2021-03-09 21:22:39,"b""RT @DrEricHadinata: Why haven't I heard any outrage over the fact that the Federal Government awarded @healthengine the sole contract for t\xe2\x80\xa6"""
1369398222360375303,2021-03-09 21:22:33,b'RT @HaliteshDatt: Dr. Mara Vukivukiseru becomes the first person to take #CovidVaccine in #Fiji. Fiji rolls out COVID-19 vaccination from t\xe2\x80\xa6'
1369398214147907585,2021-03-09 21:22:31,"b'RT @RoyaltyEmess: There is always a need for waste bins, in our homes, schools and offices. We see its use in the COVID-19 Vaccination exer\xe2\x80\xa6'"
